from_id,from_name,message,created_time,type,link,id,story,likes_count,comments_count,shares_count
196172860421072,심상정,[의원실] 코스프레 라기엔 필요이상으로 최선을 다해 많은 양을 섭취 중인 심상정 대표 #촛불집회_쉬는시간 #추운날_진리 #찹찹찹_후루룩,2017-01-21T11:37:34+0000,photo,https://www.facebook.com/simsangjung/photos/a.202318379806520.46097.196172860421072/1329120397126307/?type=3,196172860421072_1329120397126307,NA,2500,145,37
196172860421072,심상정,벌써 13번째 촛불입니다. 굵은 눈발이 흩날려도 '이대로는 못살겠다'는 시민들의 목소리는 멈추지 않습니다. 집회에 나오시지 못한 분들의 마음도 다르지 않을 거라 믿습니다. 마지막 한분이 나오실 때 까지 계속 개근할 생각입니다. 여기 '사람'이 있으니까요.,2017-01-21T10:26:41+0000,photo,https://www.facebook.com/simsangjung/photos/a.202318379806520.46097.196172860421072/1329081577130189/?type=3,196172860421072_1329081577130189,NA,3045,64,80
196172860421072,심상정,"엄마도 아빠도, '가족과 함께하는 노동'일 때 삶은 빛납니다. <슈퍼우먼방지법>에 대한 뜨거운 관심만큼 무거운 책임감을 느낍니다. 맞는 말 대잔치를 넘어 맞는 짓 대잔치 하게 해주십시오.",2017-01-23T23:22:36+0000,video,https://www.facebook.com/facespeakawake/videos/381340975556396/,196172860421072_1331917860179894,심상정 shared 닷페이스 .FACE's video.,2557,52,0
196172860421072,심상정,"[의원실] 내일(24일 화요일) 심상정 후보 일정입니다!
#도저히_예측할수없는_단두대님과의_케미 #기대해주세요 #안산시민여러분 #곧만나요",2017-01-23T11:00:00+0000,photo,https://www.facebook.com/simsangjung/photos/a.202318379806520.46097.196172860421072/1331010726937274/?type=3,196172860421072_1331010726937274,NA,484,20,15
196172860421072,심상정,"첫 노동공약, <슈퍼우먼방지법>을 발표했습니다. 육아와 돌봄은 부모 공동의 책임이어야 합니다. 출산과 육아에 대해 남녀 모두 공히 책임을 다하는 직장문화로 바꿔 나갈 것입니다.

모든 사람은 행복할 권리가 있습니다. 누구든 노동을 통해서 자아실현을 하고 자신의 노력에 대해 정당한 대가를 받을 때 행복할 수 있습니다. 또한 ‘가족과 함께 하는 노동’일 때, 삶은 빛납니다.",2017-01-23T08:10:30+0000,photo,https://www.facebook.com/simsangjung/photos/a.202318379806520.46097.196172860421072/1330945756943771/?type=3,196172860421072_1330945756943771,NA,2611,51,124
196172860421072,심상정,"[의원실] 앞으로는 심상정 후보의 일정을 전날 저녁 공지 할 예정입니다. 언론인, 시민 여러분들의 많은 관심 부탁드립니다~

#오늘_속초_시국강연회 #속초_시민분들_함께해요_제발~~",2017-01-23T04:00:00+0000,photo,https://www.facebook.com/simsangjung/photos/a.202318379806520.46097.196172860421072/1330763006962046/?type=3,196172860421072_1330763006962046,NA,846,19,20
196172860421072,심상정,"엊그제 문화계 블랙리스트 작성을 주도한 혐의로 김기춘 전 비서실장과 조윤선 문체부 장관이 구속됐습니다. 특히 김기춘 전 실장의 구속은 만시지탄입니다. 특검의 철저한 수사로 대를 이어 유신의 망령을 보좌한 김기춘 전 실장의 오랜 악행에 종지부를 찍어야 합니다.

두 사람의 구속으로 박근혜 정부가 1만 명에 달하는 문화예술인들을 부당하게 낙인찍고, 지원에서 배제했다는 사실이 확인됐습니다.

블랙리스트는 민주주의 체제와 공존할 수 없는 존재입니다. 우리 헌법은 양심과 사상의 자유는 물론이고, 자유로운 출판, 학문, 예술의 자유를 보장하고 있습니다. 정부가 블랙리스트를 작성, 관리했다는 것은 민주주의와 헌법을 파괴한 행위입니다.

김기춘, 조윤선이 몸통일리 없습니다. 특검 수사에 따르면, 블랙리스트 작성에 청와대 비서실, 국정원, 그리고 여러 정부부처가 개입됐습니다. 대통령의 지시나 동의 없이는 가능할 수 없는 일입니다. 대통령의 블랙리스트 작성 지시가 사실로 밝혀진다면, 탄핵소추 사유 가운데서도 가장 심각한 것입니다. 상황이 이런데도, 박근혜 대통령은 특검과 언론사에 소송 운운하며 적반하장으로 맞서고 있습니다.

헌정유린, 정경유착의 몸통은 박근혜, 이재용입니다. 이재용 부회장의 뇌물죄와 함께, 박근혜 대통령의 블랙리스트 지시 규명에 특검의 성패가 좌우될 것입니다. 박근혜 대통령에 대한 특검의 엄정하고 철저한 조사를 촉구합니다.",2017-01-23T02:40:29+0000,link,http://www.minsim.or.kr/?p=6694,196172860421072_1330747086963638,NA,865,7,48
196172860421072,심상정,"[기자회견] 대선 첫 공약 발표, 엄마아빠 모두를 위한 <슈퍼우먼 방지법>

생애단계별 육아 정책 패키지(일명 : 슈퍼우먼방지법)로 ‘가족과 함께하는 행복한 노동’ 시대를 열겠습니다.
 
얼마 전 워킹맘의 안타까운 죽음이 있었습니다. 세 아이의 엄마였던 그녀는 일과 가정의 양립을 주창해온 보건복지부 소속이었습니다. 육아휴직에서 복귀한 한 주 동안 그는 70시간이 넘는 업무에 시달렸습니다. 아이들과 보낼 최소한의 시간을 가지려고, 주말에도 새벽에 나와 일하다가 비상계단에서 외로운 죽음을 맞았습니다.

이처럼 극단적인 사례가 아니더라도, 한국에서 아이를 낳고 키우는 일은 전쟁이 돼버렸습니다. 아빠 실종은 일반적인 저녁 풍경입니다. 아이들은 방치 되거나 학원을 전전합니다. 사랑한다는 말 대신 미안하다는 말이, 보살핌보다는 학대가 우리네 가족을 채워가고 있습니다. 아이들도 엄마 아빠들도 ‘가족 없는 노동’을 강요하는 대한민국이라는 시스템의 희생자입니다.
 
그래서 특단의 대책이 필요합니다. 저출산을 바라보는 인식부터 혁명적으로 바꿔야 합니다. ‘여성을 아이 낳는 자판기’ 쯤으로 여기는 출산대책이 아니라, ‘가족과 함께하는 행복한 노동’을 가능하게 하는 종합적 대책을 마련했습니다.
 
그래서 저는 저출산을 ‘노동문제’로 접근했습니다. 노동개혁은 경제적 불평등 해소를 넘어, 만인의 불행을 강요하는 고단한 삶을 바꿔내는 일입니다. 저는 생애단계별 5대 육아정책 (일명: 슈퍼우먼 방지법)을 첫 번째 노동공약으로 발표하고자 합니다.
 
육아는 부모, 사회, 국가 모두의 책임입니다. 아이들은 부모의 역할분담에 의해서가 아니라 공동책임입니다. 그래서 저는 대한민국 최초로 부부 출산휴가의무제, 부부 육아휴직 의무할당제 도입을 약속합니다. 또한 관행화된 장시간 노동, 직장 내 육아휴직을 둘러싼 ‘눈치 보기’와 같은 제도와 관행을 과감히 혁파하겠습니다.
 
향후 5년 안에 실현가능해야 합니다. 육아정책은 지원의 크기가 아니라 실현가능성을 둘러싼 경쟁이어야 합니다. 우리나라의 육아정책은 OECD 국가 수준에 한참 못 미치고 있습니다. 심지어 조선시대의 육아대책에도 미달하는 실정입니다. 따라서 빠른 시일 내 우리 사회에 정착 되어야 합니다. 이를 위해 국가의 재정적 지원은 물론 제재할 강력한 수단도 함께 있어야 합니다.
 
이와 같은 원칙하에 심상정의 생애단계별 육아 5대 정책을 실현해 나가겠습니다.
 
첫째, 출산기(임신부터~출산 후까지)의 출산휴가를 현행 90일에서 120일로 확대하고, 현행 유급 3일인 배우자 출산휴가를 30일로 확대하겠습니다. (부부 출산휴가 1개월 의무제)
 
둘째, 육아기(1세~8세)의 부모들의 육아휴직 기간과 지원을 확대하겠습니다. 현행 육아휴직 급여를 통상임금 40%에서 60%로 인상하고, 상한을 100만원에서 150만원으로 현실화시키겠습니다. 육아휴직 기간을 현행 12개월에서 16개월로 확대하되, 3개월씩 부부가 반드시 유아휴직을 사용해야 하는 ‘아빠·엄마 유아휴직 의무할당제’를 도입하겠습니다.
 
셋째, 현행 육아휴직 기간 1년 내에게 사용가능한 ‘육아기 근로시간 단축제도’를 조정하여 육아휴직 기간을 포함하여 최대 3년까지 분할 사용할 수 있도록 허용하겠습니다.
 
넷째, 아동기(유치원~초등학교) 부모의 출근시간과 아이들의 등·하교시간이 서로 상충되지 않도록 맞벌이 엄마 아빠의 근무시간을 조정하는 유연근무제를 제도화하고 정착시키겠습니다.
 
다섯째, 육아·돌봄으로 인한 직장 내 불이익이 없도록 일·가정 양립 관련 법 준수의 감독 및 처벌을 강화하겠습니다. 동시에 ‘눈치 보기’ 직장문화가 척결 될 수 있도록
가족친화인증기업에 대해 조달청 입찰 시 가산점 부여, 일정기간 근로감독 면제혜택 등 획기적인 인센티브를 확대하겠습니다.
 
여섯째, 자동육아휴직제도를 법제화하고, 출산, 육아휴직을 경력으로 인정하고, 이를 어기고 승진 누락 등 불이익을 주는 행위에 대한 관리감독과 처벌을 강화하겠습니다.

육아문제는 바로 장시간 노동을 강요하는 한국사회의 문제입니다. 주40시간 법정노동시간 준수, 최소휴식시간제 도입, 5시 칼퇴근법 실시 등과 함께 추진되어야 합니다. 우리나라 맞벌이 부부의 가사노동시간은 여자가 남자보다 7배 이상 많다고 합니다. 여전히 여성이 담당하는 가사와 육아의 부담이 큰 것이 사실입니다. 따라서 육아는 노동문제이면서 여성문제이기도 합니다.
 
육아와 돌봄은 부모 공동의 책임이어야 합니다. 그래서 정책은 공동책임을 뒷받침하고 지원하는 방향으로 설계했습니다. 또한 공동책임의 문제를 출산과 육아로 인해 차별의 문제로 바꾸어서는 안 됩니다. 출산과 육아에 대해 남녀 모두 공히 책임을 다하는 직장문화를 바꿔 나갈 것입니다.
 
모든 사람은 행복할 권리가 있습니다. 누구든 노동을 통해서 자아실현을 하고 자신의 노력에 대해 정당한 대가를 받을 때 행복할 수 있습니다. 또한 ‘가족과 함께 하는 노동’일 때, 삶은 빛납니다.
 
※ 유승민 의원의 ‘육아휴직 3년법’에 대하여
 
얼마 전, 바른정당의 유승민 의원께서는 저출산 문제 해결을 위한 ‘육아휴직 3년법’을 발의하였습니다. 휴직수당 산한선인 100만원을 두 배 인상한 200만원으로 약속하셨습니다. 진보, 보수를 떠나 크게 환영합니다. 가족친화적인 환경 조성이라는 국가적 책무를 이행하고 공무원과의 형평성을 제고하기 위한 입법취지는 타당해 보입니다.
 
그러나 「국가공무원법」에서는 3개월 이상 육아휴직 시 결원을 보충할 수 있도록 대체인력 마련 방안을 규정하고 있습니다. 그러나 이러한 규정이 없는 민간부문에 어떻게 적용할지 보완대책이 필요해 보입니다.
 
또한 그 범위가 18세까지 인 것은 OECD 주요 국가들과 비교해 봤을 때도 너무 넓고 과하다고 생각됩니다. 고3 수험생을 염두에 둔 것이라 판단되지만, 고3의 문제는 육아와 돌봄의 관점이 아니라 교육제도 개선을 통해 해결되어야할 과제라고 생각합니다.",2017-01-23T01:30:36+0000,video,https://www.facebook.com/simsangjung/videos/1330647433640270/,196172860421072_1330647433640270,심상정 was live.,2390,185,204
196172860421072,심상정,[의원실] 저희 심상정 의원실은 내일도 최선을 다하겠습니다. #창원갑니다 #창원시민여러분_쎄이호오 #노동은_심상정이_제일_잘하는_일이니까요,2017-01-24T09:33:12+0000,photo,https://www.facebook.com/simsangjung/photos/a.202318379806520.46097.196172860421072/1332413746796972/?type=3,196172860421072_1332413746796972,NA,612,12,11
196172860421072,심상정,"오늘 강상구 전 대변인이 정의당 대선후보 경선에 출사표를 던졌습니다. 환영합니다. 강상구 후보는 2003년 민주노동당 당직자로 진보정치에 발을 내딛었습니다. 이후 진보신당 기획실장과 서울 구로당협위원장, 대변인, 부대표 등 맨 앞에서 진보정치의 격랑을 해쳐왔습니다.  

정의당 창당 이후, 대변인을 거쳐 지난 총선 때는 전북 김제 선거에 출마하는 등 늘 당을 위해 헌신해온 젊은 정치인입니다. 최근에는 정의당 교육연수단 집행위원장으로 전국을 돌면서 '당원 교육'이라는 정당에서 가장 중요한 임무를 수행하고 있었습니다. 

십수년간 진보정당에 헌신한 동지이자, 정의당의 차세대 엔진인 강상구 후보와 경쟁하게 되어 기쁩니다. 40대 기수의 패기에 눌리지 않도록 저 역시 열심히 하겠습니다.",2017-01-24T07:18:28+0000,link,http://www.hani.co.kr/arti/politics/assembly/780030.html,196172860421072_1332331680138512,NA,1105,23,18
196172860421072,심상정,"19대 대선 정의당 경선에 출마하며 당원 추천을 부탁드립니다. 당 선관위 규정에 따라 500명의 당원 추천을 받아 26일까지 제출하고자 합니다.

당원 여러분의 적극적인 추천을 요청 드립니다. 아래 링크로 들어가셔서 로그인 후 추천 서명 하시면 됩니다. (예: 00시도당 00지역위 당원 000, 심상정 후보를 추천합니다)

30년전 구로공단을 향하던 마음을 다시 새깁니다. 그 때 처럼 두렵고 떨리지만, 그 때 처럼 이 길이라는 확신이 있습니다.",2017-01-24T02:30:00+0000,link,http://www.justice21.org/newhome/board/board_view.html?num=85771&page=1,196172860421072_1331991233505890,NA,898,14,30
196172860421072,심상정,"[의원실] 어느새 한국에서 아이를 낳고 키우는 일은 전쟁이 돼버렸습니다. 아이들도 엄마, 아빠들도 ‘가족 없는 노동’을 강요하는 대한민국이라는 시스템의 희생자입니다. 그래서 <슈퍼우먼 방지법>은 엄마, 아빠, 아이 모두를 위한 노동 정책이자 복지 정책입니다.",2017-01-25T21:30:46+0000,photo,https://www.facebook.com/simsangjung/photos/a.202318379806520.46097.196172860421072/1333897796648567/?type=3,196172860421072_1333900473314966,심상정 added 6 new photos.,1403,39,88
196172860421072,심상정,"최저임금을 못 받는 노동자만 222만 명입니다. 법정 근로시간을 초과해 장시간 노동을 하는 노동자는 345만 명입니다. 매년 2천명의 노동자가 산재로 목숨을 잃고 있습니다. 얼마 전 대형외식업체 ‘애슐리’가 84억 원대 임금체불을 한 사실을 저희 정의당이 적발해내기도 했습니다. 근로기준법만 제대로 지켜졌으면 일어날 수 없는 일들입니다.

존경하는 창원시민 여러분, 경남도민 여러분.

산업화 30년, 국가와 기업이 약속했던 풍요로운 미래는 노동자 서민에게 오지 않았습니다. 민주화 30년, 노동자, 농민, 중소자영업자 등 가난한 사람을 위한 민주주의는 작동하지 않았습니다. 그 결과, 세계에서 가장 불평등이 심하고, 가장 아이를 낳기 어려우며, 청년들이 헬조선을 외치는 나라가 돼버렸습니다.

벼랑 끝에 내몰린 노동을 방치해서는 어떤 양극화 해법도 공염불이 될 것입니다. 노동을 배제하고 억압해온 대한민국의 시스템을 근본적으로 뜯어 고쳐야 합니다.

촛불은 간절히 이기고 싶어 합니다.그러나 정권교체가 기득정치권의 공수만 바뀌는 정권교대가 돼서는 안 됩니다. “어떤 정권교체냐”를 묻고 따져야 합니다. 노동자와 농민, 자영업자 등 땀 흘려 일하는 사람들이 행복한 사회, 정의당에게 맡겨주십시오. 국민의 노동조합으로서 노동이 있는 민주주의, 기필코 실현하겠습니다.",2017-01-25T08:40:07+0000,link,http://www.minsim.or.kr/?p=6731,196172860421072_1333657246672622,NA,1493,33,82
196172860421072,심상정,"황교안 총리도 새누리당도 박근혜 게이트의 핵심 공범들입니다. 박근혜 대통령이 탄핵을 당했는데 어떻게 감히 2인자가 다시 출마를 꿈 꿀 수 있다는 말입니까?

국민들이 박근혜 대통령을 탄핵한 것은 대통령 개인을 탄핵한 것이 아닙니다. 박근혜 정부를 탄핵한 것이고 박근혜 정부의 비정상 정책을 탄핵한 것입니다. 박근혜 정부에서 법무부 장관을 지내고 총리를 지낸 황교안 총리도 사실상 국민들에게 탄핵된 것입니다.

지금 불가피하게 헌법적 절차로서 권한대행을 하고 있지만 우리 국민들, 황교안 권한대행의 정통성 인정하지 않습니다. 황 대행, 무모한 꿈 꾸지 마시길 바랍니다.",2017-01-25T01:10:24+0000,link,http://www.polinews.co.kr/news/article.html?no=301939,196172860421072_1333252383379775,NA,2744,77,179
196172860421072,심상정,"[의원실] (아마도) 헌정 최초, <심상정 X 이슬 인터뷰> 1화

은은한 알콜향 땡기는 시각에 전해드리는 심상정의 이슬 인터뷰. 따악 한잔만, 하실까요..?

#출마선언날_밤 #완주_질문에_답함 #와구와구 #안주_진공청소기 #다음편은_더꿀잼

(Youtube 링크: https://youtu.be/F39H-fq9vh4)",2017-01-26T09:03:00+0000,video,https://www.facebook.com/simsangjung/videos/1334816646556682/,196172860421072_1334816646556682,NA,2228,106,164
196172860421072,심상정,"오늘 박원순 시장이 대선 불출마를 선언했습니다. 비록 당은 다르지만, 노동존중 등 많은 가치를 공유하는 정치적 동지로서 안타깝습니다.

박원순 시장은 ‘작은 대한민국’ 서울 시정을 그 누구보다 성공적으로 이끌어왔습니다. 그 하나만으로도 가장 준비되고 검증된 대통령 후보라고 생각했습니다. 그래서 오늘의 용단은 저를 포함한 대한민국 국민들에게는 못내 아쉬운 소식이지만, 천만 서울시민들에게는 기쁜 소식이 아닐까 생각해봅니다.

박 시장님께 수고하셨다는 말씀 드립니다. 또 지지자 분들에게도 위로의 말씀 전합니다. 박시장님이 들었던 ‘노동존중 사회’라는 깃발, 힘껏 움켜쥐고 나가겠습니다.",2017-01-26T05:28:31+0000,photo,https://www.facebook.com/simsangjung/photos/a.202318379806520.46097.196172860421072/1334805126557834/?type=3,196172860421072_1334805126557834,NA,3886,63,67
196172860421072,심상정,"가족과 함께하는 따뜻한 설명절 되시기 바랍니다. 며칠 사이 해가 바뀐다고 마법처럼 많은 것이 달라지지는 않겠지만, 서로 격려하고 위로하는 그 모든 시간들이, 이내 계속될 일상을 살게 하는 큰 힘이 될 것입니다.

무엇보다 연휴 반납하고 취업 준비하랴 알바하랴 치열한 시간을 보내고 있을 이 땅의 청춘들께 응원과 위로의 말씀을 전합니다. 정유년 새해, 당신들의 '행복해질 권리'를 지키는데 최선을 다하겠습니다.

- 시댁에서 심상정 올림",2017-01-27T13:33:43+0000,photo,https://www.facebook.com/simsangjung/photos/a.202318379806520.46097.196172860421072/1336217619749918/?type=3,196172860421072_1336217619749918,NA,3578,109,30
196172860421072,심상정,"[의원실] 정당사 최초 당대표의 당원 집 서프라이즈 습격! <배달의 상정 - 심장금의 떡국습격사건>

여기는 수원 권선구 호매실동, 사연 채택되신 김병용 당원님의 댁입니다.",2017-01-27T02:58:46+0000,video,https://www.facebook.com/simsangjung/videos/1335801436458203/,196172860421072_1335801436458203,심상정 was live.,4461,689,149
196172860421072,심상정,[의원실] 설날에도 심상정 의원실은 최선을 다하겠.... 아흑 #심장금의_떡국습격사건 #잠시후_12시 #페북라이브 #당원님_댁에_깜짝출몰 #설날의_서프라이즈_떡국요리사,2017-01-27T00:00:01+0000,photo,https://www.facebook.com/simsangjung/photos/a.202318379806520.46097.196172860421072/1334867199884960/?type=3,196172860421072_1334867199884960,NA,544,25,7
196172860421072,심상정,"세월호 합동 차례를 지냈습니다. 대선을 앞두고 있는 야당들, '정권교체 해달라' 요구할 자격을 얻으려면 2월 임시국회에서 세월호 특조위법 반드시 통과시켜야 합니다. 세월호 영혼들이 흔들어 깨운 천만 촛불의 매서움에 그간 특조위 활동을 방해하고 입법을 저지해왔던 수구세력들이 갈라져 있습니다. 특조위법을 통과시키기에 가장 적기입니다. 새로운 대한민국을 말하려면 '세월호'라는 다리를 건너야 합니다. 낡은 대한민국과 새로운 대한민국을 잇는 이 다리를 외면하고서는 결코 대한민국의 미래를 이야기할 수 없습니다.",2017-01-28T08:32:53+0000,photo,https://www.facebook.com/simsangjung/photos/a.202318379806520.46097.196172860421072/1336926783012335/?type=3,196172860421072_1336926783012335,NA,1662,35,70
196172860421072,심상정,"[의원실] <심장금의 떡국습격사건> 하이라이트 영상 공개! (무한도전 st)

""아내가 화내면 어쩌나"" 좌불안석이던 김병용 당원님의 불안한 눈빛과 그걸 지켜보는 제작진, 그건 아마도 전쟁같은 습격이었습니다. #촬영협조해주신_모든분들께_거듭_감사말씀_올립니다 #당원섬김_프로젝트 #앞으로도_쭈욱_계속됩니다 #발렌타인데이_한번더???

(Youtube 링크: https://youtu.be/dlHX3s7EPW0)",2017-01-29T23:00:01+0000,video,https://www.facebook.com/simsangjung/videos/1338095662895447/,196172860421072_1338095662895447,NA,1668,73,75
196172860421072,심상정,[의원실] 휴일 혼자 출근하여 세상 진지한 표정으로 정국구상에 몰두하고 있는 심상정 후보 #정국구상인가_라면스프구상인가 #햇반말아먹을까_말까를_왜나한테물어요 #두고온물건_찾으러왔다가_만남 #황급히_귀가중,2017-01-29T04:39:08+0000,photo,https://www.facebook.com/simsangjung/photos/a.202318379806520.46097.196172860421072/1337706152934398/?type=3,196172860421072_1337706152934398,NA,2341,122,27
196172860421072,심상정,"오늘부터 본격 <정의당 19대 대통령후보 경선> 선거운동이 시작됩니다. 우리 정의당 3만의 당원들 -'구태여' 작은 정당에 모여 늘 헌신하기를 마다치 않는- 이 우직하고 열렬한 동지들이 그토록 꿈꿔왔던 대한민국의 풍경은 어떤 모습인지, 온 힘을 다해 보여드릴 것입니다.

정의당을 지지해주시는 만큼 대한민국 정치가 바뀔 것입니다. 정의당이 있는 선거, 대선의 색깔을 바꿀 것입니다. 촛불을 닮은 정권교체, 노동이 있는 민주주의를 위한 정의당의 의지, 해법, 그리고 존재 이유를 치열하게 증명해 내겠습니다.",2017-01-30T21:00:03+0000,photo,https://www.facebook.com/simsangjung/photos/a.202318379806520.46097.196172860421072/1338722642832749/?type=3,196172860421072_1338722642832749,NA,1454,36,33
196172860421072,심상정,"[의원실] 페친 여러분, 그런데 그 일이 실제로 일어났습니다. 연휴가. 끝나가고. 있습니다.. 모쪼록 동요를 멈추고 차분한 마음으로 내일을 준비합시다. 내일 아침은 김총수 님의 껄껄 웃음소리와 함께 시작합니다. #출근_is_Coming  #Keep_Calm_and_목욕재계",2017-01-30T10:19:40+0000,photo,https://www.facebook.com/simsangjung/photos/a.202318379806520.46097.196172860421072/1338711586167188/?type=3,196172860421072_1338711586167188,NA,1340,40,36
196172860421072,심상정,"명절에도 다른 동료 시민들을 위해 일하시는 분들. 120다산콜센터 노동자들도 그중 하나입니다. 연휴 마지막 날인 오늘도 60명이 넘는 분들이 출근해 쉬지 않고 전화를 받고 있었습니다. 천만 서울시민들을 대신해 고맙다는 인사를 전했습니다.

올해 4월이면 120다산콜재단이 설립됩니다. 노동조합 만들어 서울시에 직접고용을 요구한 지 4년 만에 이뤄낸 성과입니다. 이제 곧 간접고용이라는 굴레를 벗게 될 다산콜 노동자들에게 미리 축하의 인사를 드립니다. 고용승계 등 마무리 작업도 잘 진행될 수 있도록 '국민의 노동조합' 정의당이 끝까지 최선을 다하겠다는 약속을 드립니다.",2017-01-30T03:31:21+0000,photo,https://www.facebook.com/simsangjung/photos/a.202318379806520.46097.196172860421072/1338543406184006/?type=3,196172860421072_1338544286183918,심상정 added 2 new photos.,1349,23,22
196172860421072,심상정,"[의원실] 내일은 2월 임시국회가 개의됩니다. 야당들이 맘만 먹으면 할 수 있는 일, 정말 많습니다. 세월호 특별법, 선거 연령 18세 하향, 국정농단 부정축재 환수 법안 등 의지만 있으면 여소야대 국회가 얼마든지 할 수 있는 일들 입니다. 갖가지 대선 공약 내놓기 전에 행동으로 보여주는 것이 먼저입니다. 그게 촛불의 명령이고 국민들께서 박수쳐 주실 책임정치의 본령입니다. #오후3시_심장군_반기문_만난다",2017-01-31T11:30:01+0000,photo,https://www.facebook.com/simsangjung/photos/a.202318379806520.46097.196172860421072/1339589702746043/?type=3,196172860421072_1339589702746043,NA,889,40,52
196172860421072,심상정,돈이 실력인 사회가 아니라 땀이 실력인 사회가 정의로운 사회입니다. 정의당은 바로 이 정의로운 사회를 만들기 위해서 탄생한 정당입니다. 대선 주자들이 누구나 다 양극화 해소를 이야기를 하시지만 지금 벼랑 끝에 내몰린 노동 문제를 외면하고서는 그 어떤 대책도 공염불이 될 겁니다. 그래서 저는 이번 대선의 핵심 화두가 노동이 되어야 한다고 생각합니다. 노동 문제를 국정의 제1과제로 삼고 노동 프랜들리 정부를 만들겠다는 것이 제 확고한 뜻입니다.,2017-01-31T08:51:02+0000,link,http://www.ytn.co.kr/_ln/0101_201701311502314243,196172860421072_1339527916085555,NA,4092,74,197
196172860421072,심상정,"‘이민자의 나라’였던 미국의 자기부정입니다. 인류가 발전시켜온 인권과 민주주의에 대한 위협입니다. 트럼프 대통령은 이런 중대한 결정을 상대국은 물론이고, 자신의 내각과도 논의 없이 일방적으로 발표했습니다. 밖으로는 ‘일방주의’이며, 안으로는 ‘독재적 폭거’입니다.

지금 대한민국은 대통령 탄핵사태로 민주주의 전환점에 서있습니다. 동시에 한미관계를 비롯한 대외관계도 기로에 있습니다. 트럼프에 주눅 들지 않고, 세계 각국의 시민과 지도자들과 함께 민주주의와 인권을 옹호할 용기 있는 지도자가 필요합니다. 정의로운 대한민국의 대통령 후보라면 막나가는 트럼프에게 당당히 ‘노’할 수 있어야 합니다.

반-트럼프 시위에 휩싸인 미국은 물론이고, 전 세계가 반-트럼프 대열에 동참하고 있습니다. 입국금지 7개국은 물론이고, 영국과 독일, 프랑스 등 우방국들도 반-이민 명령을 비난하는 성명을 발표했습니다. 대한민국도 미국이 잘못 갈 때, ‘노’라고 말 할 수 있어야 합니다.",2017-01-31T04:59:27+0000,link,http://www.minsim.or.kr/?p=6738,196172860421072_1339378552767158,NA,1326,36,54
196172860421072,심상정,[의원실] #심장군.jpg,2017-01-31T00:30:43+0000,photo,https://www.facebook.com/simsangjung/photos/a.196611383710553.39883.196172860421072/1339237499447930/?type=3,196172860421072_1339237499447930,심상정 updated their profile picture.,1546,38,11
196172860421072,심상정,"[의원실] 반기문 후보의 불출마를 맞아 다시금 핫태하태진 대선 정국. 내일은 청소년들과 함께 '선거연령 18세 인하를 위한 헌법소원' 기자회견을 합니다. 세계적 추세와도 동떨어진 정치 19금, 이제 끝내야 합니다.",2017-02-01T11:05:01+0000,photo,https://www.facebook.com/simsangjung/photos/a.202318379806520.46097.196172860421072/1340687199302960/?type=3,196172860421072_1340687199302960,NA,788,23,18
196172860421072,심상정,"반기문 전 총장이 대선 불출마를 선언하셨습니다. 공교롭게도 저랑 만나고 헤어지시자마자 불출마 회견을 하셔서 매우 당혹스럽습니다. 그러나 반 전총장님 개인에게도 대한민국 국민을 위해서도 잘된 일이라 생각합니다. 

당내 이견이 있었지만, 사심 없이 회동 제안을 받아들였습니다. 다른 분도 아니고, 10년을 대한민국을 대표해 외교무대에서 헌신한 국가 지도자이셨기 때문입니다.

많은 기자분들이 저랑 무슨 얘기가 오갔는지 물어오셨습니다. 공개, 비공개를 떠나 진심을 담아 평소의 생각을 말씀드렸습니다. 

제 짧은 정치경험에 비추어 “꽃가마 대령하겠다는 사람 절대 믿지 마시라. 외람된 말씀이지만, 총장님을 위한 꽃방석은 마련돼 있지 않다. 총장님이 스스로 확신을 갖는 만큼 중심을 잡으시는 것이 중요하다”고 말씀드렸을 때, “요즘 절감하고 있다” 낮은 목소리로 답하셨습니다. 

뉴욕에서 돌아오는 길이 너무 길었습니다. 일단 푹 좀 쉬십시오. 그리고 유엔 전 사무총장 반기문으로 돌아가셔서 북핵, 미중갈등 등 급변하는 외교 안보상황에 경륜과 지혜를 보태주시기를 청합니다.",2017-02-01T07:30:31+0000,photo,https://www.facebook.com/simsangjung/photos/a.202318379806520.46097.196172860421072/1340571952647818/?type=3,196172860421072_1340571952647818,NA,4248,191,165
196172860421072,심상정,"[심상정X이슬인터뷰] 2화: ""나는 여성대통령 중에 제일 잘 할 생각 없어요""

자신있게 내놓습니다. 심상정이 정치를 하는 이유, 2분 40초에 꽉꽉 담았습니다.

#성평등_철학을_말하다
#남녀모두를위한_성평등
#반기문...
#정치컨설턴트들이_다_말렸다?
#심상정이_노동을_말하는이유
#진보정당_문닫아야지?
#삼성앞에_떳떳한정치인_몇이나있나요?

(Youtube 링크: https://youtu.be/jKj_4hCO-1o)",2017-02-01T04:45:00+0000,video,https://www.facebook.com/simsangjung/videos/1340461452658868/,196172860421072_1340461452658868,NA,5251,238,768
